begin,open,close,high,low,value,volume,end,year,ticker,company_name
2015-11-12,90.98,88.51,90.98,88.5,122933457.8,1374120,2015-11-12 23:59:59,2015,RTKM,Ростелеком
2015-11-13,88.33,86.7,88.52,86.6,162424634.3,1858940,2015-11-13 23:59:59,2015,RTKM,Ростелеком
2015-11-16,87.0,87.55,88.31,86.4,103110980.5,1176550,2015-11-16 23:59:59,2015,RTKM,Ростелеком
2015-11-17,88.45,91.0,91.39,87.65,307307560.0,3439510,2015-11-17 23:59:59,2015,RTKM,Ростелеком
2015-11-18,90.97,93.7,95.69,90.7,560157860.9,5966270,2015-11-18 23:59:59,2015,RTKM,Ростелеком
2015-11-19,94.16,92.15,94.91,91.35,215988050.4,2320710,2015-11-19 23:59:59,2015,RTKM,Ростелеком
2015-11-20,91.6,93.62,93.99,90.69,148846842.6,1607150,2015-11-20 23:59:59,2015,RTKM,Ростелеком
2015-11-23,93.5,94.0,94.85,91.75,157892715.6,1692660,2015-11-23 23:59:59,2015,RTKM,Ростелеком
2015-11-24,94.1,91.18,95.31,89.0,227031708.1,2481600,2015-11-24 23:59:59,2015,RTKM,Ростелеком
2015-11-25,91.25,90.0,91.7,89.0,187003938.6,2078210,2015-11-25 23:59:59,2015,RTKM,Ростелеком
2015-11-26,90.15,90.3,92.0,89.0,164699492.2,1819660,2015-11-26 23:59:59,2015,RTKM,Ростелеком
2015-11-27,90.25,88.07,90.25,88.07,126496958.0,1426720,2015-11-27 23:59:59,2015,RTKM,Ростелеком
2015-11-30,88.1,87.74,89.5,86.55,349207281.7,3989440,2015-11-30 23:59:59,2015,RTKM,Ростелеком
2015-12-01,87.12,89.49,89.49,87.12,120947343.5,1369240,2015-12-01 23:59:59,2015,RTKM,Ростелеком
2015-12-02,89.5,89.95,90.94,88.9,121999309.7,1352020,2015-12-02 23:59:59,2015,RTKM,Ростелеком
2015-12-03,89.7,89.6,90.2,89.07,75706295.8,843970,2015-12-03 23:59:59,2015,RTKM,Ростелеком
2015-12-04,89.7,87.8,91.28,86.6,161210100.5,1830840,2015-12-04 23:59:59,2015,RTKM,Ростелеком
2015-12-07,88.05,85.4,88.53,85.16,151640129.4,1754490,2015-12-07 23:59:59,2015,RTKM,Ростелеком
2015-12-08,85.59,86.67,86.68,85.48,113349886.0,1316350,2015-12-08 23:59:59,2015,RTKM,Ростелеком
2015-12-09,86.99,87.16,88.28,86.28,140030230.1,1600970,2015-12-09 23:59:59,2015,RTKM,Ростелеком
2015-12-10,87.2,86.85,88.97,86.62,92842958.5,1057910,2015-12-10 23:59:59,2015,RTKM,Ростелеком
2015-12-11,86.85,88.94,88.94,86.71,140664548.3,1597420,2015-12-11 23:59:59,2015,RTKM,Ростелеком
2015-12-14,88.5,91.5,92.92,88.0,301293828.2,3334030,2015-12-14 23:59:59,2015,RTKM,Ростелеком
2015-12-15,91.65,90.53,91.99,90.16,270427860.3,2966050,2015-12-15 23:59:59,2015,RTKM,Ростелеком
2015-12-16,90.71,92.5,92.74,90.55,190429097.5,2079450,2015-12-16 23:59:59,2015,RTKM,Ростелеком
2015-12-17,92.75,92.2,93.46,89.74,286304079.2,3127960,2015-12-17 23:59:59,2015,RTKM,Ростелеком
2015-12-18,91.73,90.7,91.73,89.05,160966400.8,1782680,2015-12-18 23:59:59,2015,RTKM,Ростелеком
2015-12-21,90.03,89.45,90.49,88.34,89937612.9,1004460,2015-12-21 23:59:59,2015,RTKM,Ростелеком
2015-12-22,89.58,88.7,89.58,88.03,86746334.2,978960,2015-12-22 23:59:59,2015,RTKM,Ростелеком
2015-12-23,88.49,89.29,89.41,87.73,105119763.7,1188390,2015-12-23 23:59:59,2015,RTKM,Ростелеком
2015-12-24,89.5,88.53,89.65,88.5,39190369.9,440540,2015-12-24 23:59:59,2015,RTKM,Ростелеком
2015-12-25,89.08,88.19,89.08,88.02,39961149.3,452310,2015-12-25 23:59:59,2015,RTKM,Ростелеком
2015-12-28,88.5,88.89,89.0,87.2,92685119.9,1055710,2015-12-28 23:59:59,2015,RTKM,Ростелеком
2015-12-29,88.8,91.99,91.99,88.29,98520563.4,1093870,2015-12-29 23:59:59,2015,RTKM,Ростелеком
2015-12-30,91.52,90.55,92.37,90.19,92339112.3,1012000,2015-12-30 23:59:59,2015,RTKM,Ростелеком
2016-01-04,90.78,88.5,90.78,88.5,68806563.8,770160,2016-01-04 23:59:59,2016,RTKM,Ростелеком
2016-01-05,88.27,87.02,88.79,87.02,163039998.0,1860280,2016-01-05 23:59:59,2016,RTKM,Ростелеком
2016-01-06,86.95,88.49,88.49,86.92,79900266.6,909620,2016-01-06 23:59:59,2016,RTKM,Ростелеком
2016-01-11,87.6,86.52,87.6,85.78,108851450.6,1259140,2016-01-11 23:59:59,2016,RTKM,Ростелеком
2016-01-12,86.02,85.5,86.31,84.55,141390115.3,1651880,2016-01-12 23:59:59,2016,RTKM,Ростелеком
2016-01-13,86.5,86.13,87.99,85.57,140360175.3,1616950,2016-01-13 23:59:59,2016,RTKM,Ростелеком
2016-01-14,85.9,86.15,86.6,85.1,171535186.4,1997040,2016-01-14 23:59:59,2016,RTKM,Ростелеком
2016-01-15,86.0,81.27,86.84,81.15,276678928.2,3331470,2016-01-15 23:59:59,2016,RTKM,Ростелеком
2016-01-18,80.47,81.68,82.97,80.01,169567853.5,2068190,2016-01-18 23:59:59,2016,RTKM,Ростелеком
2016-01-19,82.81,84.81,85.0,82.81,250661965.6,2976700,2016-01-19 23:59:59,2016,RTKM,Ростелеком
2016-01-20,84.0,82.0,84.36,81.9,178089575.3,2149410,2016-01-20 23:59:59,2016,RTKM,Ростелеком
2016-01-21,82.3,83.25,84.32,82.06,211484009.8,2534030,2016-01-21 23:59:59,2016,RTKM,Ростелеком
2016-01-22,84.05,85.39,86.0,84.05,158924378.5,1862440,2016-01-22 23:59:59,2016,RTKM,Ростелеком
2016-01-25,85.8,84.71,85.93,84.5,84987944.3,998220,2016-01-25 23:59:59,2016,RTKM,Ростелеком
2016-01-26,84.1,84.99,85.5,84.0,142052038.9,1673080,2016-01-26 23:59:59,2016,RTKM,Ростелеком
2016-01-27,85.43,85.3,85.82,84.81,129420215.9,1516160,2016-01-27 23:59:59,2016,RTKM,Ростелеком
2016-01-28,85.86,86.15,86.87,85.0,149620994.4,1741650,2016-01-28 23:59:59,2016,RTKM,Ростелеком
2016-01-29,86.84,86.29,87.3,85.6,230631648.4,2676910,2016-01-29 23:59:59,2016,RTKM,Ростелеком
2016-02-01,86.55,86.9,87.65,84.9,187210830.8,2165400,2016-02-01 23:59:59,2016,RTKM,Ростелеком
2016-02-02,86.6,87.0,87.15,85.5,195656450.6,2268280,2016-02-02 23:59:59,2016,RTKM,Ростелеком
2016-02-03,86.83,85.51,87.36,85.51,112808434.8,1306110,2016-02-03 23:59:59,2016,RTKM,Ростелеком
2016-02-04,86.03,87.0,87.5,86.03,184883980.3,2125100,2016-02-04 23:59:59,2016,RTKM,Ростелеком
2016-02-05,87.25,86.31,87.32,86.1,82245934.1,949030,2016-02-05 23:59:59,2016,RTKM,Ростелеком
2016-02-08,86.24,86.0,86.9,85.3,136242344.4,1585300,2016-02-08 23:59:59,2016,RTKM,Ростелеком
2016-02-09,85.82,85.5,86.14,84.9,87251268.9,1019090,2016-02-09 23:59:59,2016,RTKM,Ростелеком
2016-02-10,85.48,85.54,85.97,84.69,102610010.2,1202910,2016-02-10 23:59:59,2016,RTKM,Ростелеком
2016-02-11,85.17,84.0,85.25,83.21,176024434.8,2088730,2016-02-11 23:59:59,2016,RTKM,Ростелеком
2016-02-12,84.16,84.5,84.83,83.9,101360321.0,1199570,2016-02-12 23:59:59,2016,RTKM,Ростелеком
2016-02-15,84.84,84.57,85.17,84.22,85207425.9,1006030,2016-02-15 23:59:59,2016,RTKM,Ростелеком
2016-02-16,84.9,84.75,85.09,84.2,135855957.2,1603470,2016-02-16 23:59:59,2016,RTKM,Ростелеком
2016-02-17,84.75,87.0,87.0,84.59,236275715.6,2752830,2016-02-17 23:59:59,2016,RTKM,Ростелеком
2016-02-18,86.95,90.24,90.24,86.83,420984215.3,4747250,2016-02-18 23:59:59,2016,RTKM,Ростелеком
2016-02-19,89.8,88.9,89.97,87.81,194024948.8,2183570,2016-02-19 23:59:59,2016,RTKM,Ростелеком
2016-02-20,89.0,88.4,89.0,87.56,31401432.6,355040,2016-02-20 23:59:59,2016,RTKM,Ростелеком
2016-02-22,89.06,91.8,92.9,88.74,360436141.5,3935550,2016-02-22 23:59:59,2016,RTKM,Ростелеком
2016-02-24,91.05,89.12,91.28,88.62,209816864.4,2332080,2016-02-24 23:59:59,2016,RTKM,Ростелеком
2016-02-25,89.31,89.0,89.87,87.83,161976899.9,1824680,2016-02-25 23:59:59,2016,RTKM,Ростелеком
2016-02-26,89.16,89.93,90.69,89.16,133754833.6,1483340,2016-02-26 23:59:59,2016,RTKM,Ростелеком
2016-02-29,89.42,88.8,89.98,88.0,262128258.2,2949660,2016-02-29 23:59:59,2016,RTKM,Ростелеком
2016-03-01,88.79,91.72,91.79,88.63,254277247.7,2808760,2016-03-01 23:59:59,2016,RTKM,Ростелеком
2016-03-02,92.8,92.3,93.0,92.06,181666393.8,1964800,2016-03-02 23:59:59,2016,RTKM,Ростелеком
2016-03-03,92.49,92.01,93.42,91.82,201714050.5,2174250,2016-03-03 23:59:59,2016,RTKM,Ростелеком
2016-03-04,92.21,93.0,93.3,91.2,132077147.6,1434000,2016-03-04 23:59:59,2016,RTKM,Ростелеком
2016-03-07,93.44,94.75,94.79,92.7,148707947.8,1578080,2016-03-07 23:59:59,2016,RTKM,Ростелеком
2016-03-09,92.2,93.6,95.35,92.2,268596977.6,2851510,2016-03-09 23:59:59,2016,RTKM,Ростелеком
2016-03-10,94.5,95.63,96.0,93.83,262318694.6,2758030,2016-03-10 23:59:59,2016,RTKM,Ростелеком
2016-03-11,95.66,95.0,95.94,94.1,186086023.9,1960570,2016-03-11 23:59:59,2016,RTKM,Ростелеком
2016-03-14,95.2,93.64,95.41,92.2,199574770.1,2143650,2016-03-14 23:59:59,2016,RTKM,Ростелеком
2016-03-15,93.96,94.0,94.46,92.9,436936076.2,4658230,2016-03-15 23:59:59,2016,RTKM,Ростелеком
2016-03-16,94.09,94.27,95.0,93.3,279369505.4,2966900,2016-03-16 23:59:59,2016,RTKM,Ростелеком
2016-03-17,95.5,97.33,97.33,94.38,407590961.3,4252250,2016-03-17 23:59:59,2016,RTKM,Ростелеком
2016-03-18,97.4,95.8,98.12,95.8,444912333.9,4601090,2016-03-18 23:59:59,2016,RTKM,Ростелеком
2016-03-21,95.89,94.36,95.89,93.26,193725351.9,2053870,2016-03-21 23:59:59,2016,RTKM,Ростелеком
2016-03-22,95.0,95.53,96.31,94.19,266057195.1,2790150,2016-03-22 23:59:59,2016,RTKM,Ростелеком
2016-03-23,95.85,96.45,96.79,94.26,230159053.3,2405940,2016-03-23 23:59:59,2016,RTKM,Ростелеком
2016-03-24,96.0,96.08,96.47,95.4,137372358.6,1430710,2016-03-24 23:59:59,2016,RTKM,Ростелеком
